Date,ID Provincia,Provincia,ID Departamento,Departamento,Id Cultivo,Cultivo,ID Campaña,Campaña,Sup. Sembrada (Ha),Sup. Cosechada (Ha),Producción (Tn),Rendimiento (Kg/Ha)
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",25,"Soja",47,"2015/16",10700,10700,28400,2654
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",25,"Soja",47,"2015/16",39000,37750,129320,3426
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",462,"LEANDRO N. ALEM",25,"Soja",47,"2015/16",82790,80890,303546,3753
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",469,"LINCOLN",25,"Soja",47,"2015/16",215282,211482,744137,3519
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",25,"Soja",47,"2015/16",150900,147700,334740,2266
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",25,"Soja",47,"2015/16",49500,49500,165000,3333
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",497,"LUJAN",25,"Soja",47,"2015/16",15331,14731,55772,3786
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",505,"MAGDALENA",25,"Soja",47,"2015/16",6520,6370,18486,2902
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",25,"Soja",47,"2015/16",10735,10735,34103,3177
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",25,"Soja",47,"2015/16",14754,14754,36644,2484
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",525,"MARCOS PAZ",25,"Soja",47,"2015/16",8897,8597,30865,3590
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",25,"Soja",47,"2015/16",21620,20670,67773,3279
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",547,"MONTE",25,"Soja",47,"2015/16",36500,35600,122310,3436
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",574,"NAVARRO",25,"Soja",47,"2015/16",48000,45200,155900,3449
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",581,"NECOCHEA",25,"Soja",47,"2015/16",207000,207000,448320,2166
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",25,"Soja",47,"2015/16",78726,78726,186653,2371
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",25,"Soja",47,"2015/16",174718,170768,588745,3448
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",25,"Soja",47,"2015/16",46000,45000,151200,3360
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",623,"PERGAMINO",25,"Soja",47,"2015/16",206596,206596,843150,4081
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",25,"Soja",47,"2015/16",14871,14871,41150,2767
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",638,"PILAR",25,"Soja",47,"2015/16",2367,2282,8428,3693
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",25,"Soja",47,"2015/16",5847,5547,13598,2451
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",655,"PUNTA INDIO",25,"Soja",47,"2015/16",2357,2317,6493,2802
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",25,"Soja",47,"2015/16",63093,63093,240103,3806
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",25,"Soja",47,"2015/16",17524,17524,47520,2712
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",25,"Soja",47,"2015/16",186089,171089,660201,3859
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",25,"Soja",47,"2015/16",134984,134984,566711,4198
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",25,"Soja",47,"2015/16",37000,34400,115240,3350
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",25,"Soja",47,"2015/16",19130,18630,54321,2916
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",25,"Soja",47,"2015/16",91000,89800,303700,3382
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",721,"SALLIQUELO",25,"Soja",47,"2015/16",32000,31000,106300,3429
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",714,"SALTO",25,"Soja",47,"2015/16",113846,113846,459994,4040
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",25,"Soja",47,"2015/16",57050,57050,218232,3825
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",25,"Soja",47,"2015/16",42764,42764,163448,3822
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",25,"Soja",47,"2015/16",125200,125200,256440,2048
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",763,"SAN NICOLAS",25,"Soja",47,"2015/16",39519,39519,156973,3972
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",770,"SAN PEDRO",25,"Soja",47,"2015/16",51450,51450,191985,3731
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",25,"Soja",47,"2015/16",2440,2380,7293,3064
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",25,"Soja",47,"2015/16",25060,24400,79360,3252
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",25,"Soja",47,"2015/16",148300,144900,343750,2372
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",25,"Soja",47,"2015/16",1150,1150,3225,2804
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",812,"TORDILLO",25,"Soja",47,"2015/16",1250,1250,3125,2500
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",25,"Soja",47,"2015/16",3606,3406,6572,1930
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",826,"TRENQUE LAUQUEN",25,"Soja",47,"2015/16",181171,177221,622982,3515
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",25,"Soja",47,"2015/16",234200,234200,471140,2012
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",847,"TRES LOMAS",25,"Soja",47,"2015/16",44000,43000,151700,3528
"2015-01-01 00:00:00,000",6,"BUENOS AIRES",882,"ZARATE",25,"Soja",47,"2015/16",29300,29300,112865,3852
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",854,"25 DE MAYO",25,"Soja",46,"2014/15",205554,205554,722180,3513
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",25,"Soja",46,"2014/15",180020,179170,705658,3938
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",25,"Soja",46,"2014/15",83000,82000,144800,1766
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",25,"Soja",46,"2014/15",105240,105240,126516,1202
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",21,"ALBERTI",25,"Soja",46,"2014/15",55000,53280,206976,3885
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",77,"ARRECIFES",25,"Soja",46,"2014/15",68600,68600,279915,4080
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",25,"Soja",46,"2014/15",26000,25900,60460,2334
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",25,"Soja",46,"2014/15",92100,90100,183110,2032
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",25,"Soja",46,"2014/15",105930,102730,200366,1950
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",70,"BARADERO",25,"Soja",46,"2014/15",76382,76382,342117,4479
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",25,"Soja",46,"2014/15",91460,88460,184306,2084
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",25,"Soja",46,"2014/15",90000,90000,231000,2567
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",112,"BRAGADO",25,"Soja",46,"2014/15",100200,99300,384960,3877
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",119,"BRANDSEN",25,"Soja",46,"2014/15",5790,5640,18505,3281
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",25,"Soja",46,"2014/15",6050,6050,25125,4153
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",134,"CANUELAS",25,"Soja",46,"2014/15",22270,21500,72872,3389
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",140,"CAPITAN SARMIENTO",25,"Soja",46,"2014/15",33850,33850,142920,4222
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",147,"CARLOS CASARES",25,"Soja",46,"2014/15",87100,82400,180700,2193
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",25,"Soja",46,"2014/15",88960,83660,177499,2122
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",161,"CARMEN DE ARECO",25,"Soja",46,"2014/15",44600,43600,194620,4464
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",25,"Soja",46,"2014/15",11000,11000,27500,2500
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",25,"Soja",46,"2014/15",118500,116500,532700,4573
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",25,"Soja",46,"2014/15",27670,26710,87965,3293
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",224,"CHIVILCOY",25,"Soja",46,"2014/15",84020,83270,345433,4148
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",175,"COLON",25,"Soja",46,"2014/15",60500,60500,285120,4713
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",189,"CORONEL DORREGO",25,"Soja",46,"2014/15",101160,101160,152508,1508
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",25,"Soja",46,"2014/15",40410,40410,84171,2083
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",25,"Soja",46,"2014/15",105175,105175,270210,2569
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",25,"Soja",46,"2014/15",126965,126965,324542,2556
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",25,"Soja",46,"2014/15",3000,3000,6000,2000
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",266,"EXALTACION DE LA CRUZ",25,"Soja",46,"2014/15",12550,12550,54165,4316
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",277,"FLORENTINO AMEGHINO",25,"Soja",46,"2014/15",68400,65210,207768,3186
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",25,"Soja",46,"2014/15",61200,60300,106230,1762
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",25,"Soja",46,"2014/15",33000,33000,79500,2409
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",294,"GENERAL ARENALES",25,"Soja",46,"2014/15",110500,109500,500300,4569
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",301,"GENERAL BELGRANO",25,"Soja",46,"2014/15",14500,14500,43350,2990
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",25,"Soja",46,"2014/15",3200,3200,6760,2113
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",315,"GENERAL JUAN MADARIAGA",25,"Soja",46,"2014/15",19300,19300,52500,2720
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",25,"Soja",46,"2014/15",31850,31850,72905,2289
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",329,"GENERAL LAS HERAS",25,"Soja",46,"2014/15",4665,4490,15871,3535
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",25,"Soja",46,"2014/15",2100,2100,4220,2010
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",343,"GENERAL PAZ",25,"Soja",46,"2014/15",3310,3230,10561,3270
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",351,"GENERAL PINTO",25,"Soja",46,"2014/15",87100,83840,292944,3494
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",357,"GENERAL PUEYRREDON",25,"Soja",46,"2014/15",25650,25150,50500,2008
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",364,"GENERAL RODRIGUEZ",25,"Soja",46,"2014/15",2595,2495,8984,3601
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",385,"GENERAL VIAMONTE",25,"Soja",46,"2014/15",96200,93250,330715,3547
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",392,"GENERAL VILLEGAS",25,"Soja",46,"2014/15",261950,257650,809455,3142
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",399,"GUAMINI",25,"Soja",46,"2014/15",96000,95000,249300,2624
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",25,"Soja",46,"2014/15",57500,57500,151250,2630
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",413,"JUNIN",25,"Soja",46,"2014/15",134498,132498,589891,4452
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",441,"LA PLATA",25,"Soja",46,"2014/15",300,280,980,3500
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",25,"Soja",46,"2014/15",12400,12400,20780,1676
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",25,"Soja",46,"2014/15",41370,41370,99819,2413
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",462,"LEANDRO N. ALEM",25,"Soja",46,"2014/15",83050,80650,288570,3578
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",469,"LINCOLN",25,"Soja",46,"2014/15",193700,188700,619200,3281
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",25,"Soja",46,"2014/15",180790,177190,349266,1971
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",25,"Soja",46,"2014/15",57500,57500,168250,2926
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",497,"LUJAN",25,"Soja",46,"2014/15",14730,14130,50881,3601
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",505,"MAGDALENA",25,"Soja",46,"2014/15",5490,5340,17181,3217
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",511,"MAIPU",25,"Soja",46,"2014/15",14000,14000,35600,2543
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",518,"MAR CHIQUITA",25,"Soja",46,"2014/15",20500,20400,44510,2182
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",525,"MARCOS PAZ",25,"Soja",46,"2014/15",8600,8300,28312,3411
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",532,"MERCEDES",25,"Soja",46,"2014/15",19530,18630,54054,2901
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",547,"MONTE",25,"Soja",46,"2014/15",39000,39000,120600,3092
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",574,"NAVARRO",25,"Soja",46,"2014/15",49600,49600,150080,3026
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",581,"NECOCHEA",25,"Soja",46,"2014/15",233940,233940,510898,2184
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",595,"OLAVARRIA",25,"Soja",46,"2014/15",79590,79590,180177,2264
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",609,"PEHUAJO",25,"Soja",46,"2014/15",190570,179570,409231,2279
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",616,"PELLEGRINI",25,"Soja",46,"2014/15",43000,42000,94400,2248
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",623,"PERGAMINO",25,"Soja",46,"2014/15",192560,192560,879826,4569
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",630,"PILA",25,"Soja",46,"2014/15",9500,9500,23250,2447
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",638,"PILAR",25,"Soja",46,"2014/15",2280,2195,7794,3551
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",651,"PUAN",25,"Soja",46,"2014/15",1300,1300,2640,2031
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",655,"PUNTA INDIO",25,"Soja",46,"2014/15",1760,1720,5360,3116
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",665,"RAMALLO",25,"Soja",46,"2014/15",66150,66150,287475,4346
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",672,"RAUCH",25,"Soja",46,"2014/15",16500,16500,39050,2367
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",679,"RIVADAVIA",25,"Soja",46,"2014/15",197940,194440,585588,3012
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",686,"ROJAS",25,"Soja",46,"2014/15",113348,112348,535205,4764
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",693,"ROQUE PEREZ",25,"Soja",46,"2014/15",51000,51000,160400,3145
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",700,"SAAVEDRA",25,"Soja",46,"2014/15",17000,17000,46000,2706
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",707,"SALADILLO",25,"Soja",46,"2014/15",105000,105000,358000,3410
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",721,"SALLIQUELO",25,"Soja",46,"2014/15",28000,27000,63000,2333
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",714,"SALTO",25,"Soja",46,"2014/15",110990,110990,490853,4423
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",728,"SAN ANDRES DE GILES",25,"Soja",46,"2014/15",54400,53400,238080,4458
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",735,"SAN ANTONIO DE ARECO",25,"Soja",46,"2014/15",38840,38840,161255,4152
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",742,"SAN CAYETANO",25,"Soja",46,"2014/15",141290,141290,200637,1420
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",763,"SAN NICOLAS",25,"Soja",46,"2014/15",42550,42550,183115,4304
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",770,"SAN PEDRO",25,"Soja",46,"2014/15",47010,47010,202804,4314
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",778,"SAN VICENTE",25,"Soja",46,"2014/15",2380,2320,7528,3245
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",784,"SUIPACHA",25,"Soja",46,"2014/15",21000,20400,60000,2941
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",791,"TANDIL",25,"Soja",46,"2014/15",163390,159690,338366,2119
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",798,"TAPALQUE",25,"Soja",46,"2014/15",3150,3150,8625,2738
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",812,"TORDILLO",25,"Soja",46,"2014/15",1250,1250,2750,2200
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",819,"TORNQUIST",25,"Soja",46,"2014/15",1500,1500,2700,1800
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",826,"TRENQUE LAUQUEN",25,"Soja",46,"2014/15",188080,183780,432247,2352
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",833,"TRES ARROYOS",25,"Soja",46,"2014/15",237170,237170,469995,1982
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",847,"TRES LOMAS",25,"Soja",46,"2014/15",41000,40000,99200,2480
"2014-01-01 00:00:00,000",6,"BUENOS AIRES",882,"ZARATE",25,"Soja",46,"2014/15",27700,27700,119920,4329
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",854,"25 DE MAYO",25,"Soja",45,"2013/14",107100,93100,237910,2555
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",588,"9 DE JULIO",25,"Soja",45,"2013/14",188000,186300,718200,3855
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",7,"ADOLFO ALSINA",25,"Soja",45,"2013/14",78000,78000,76800,985
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",14,"ADOLFO GONZALES CHAVES",25,"Soja",45,"2013/14",110100,98700,122420,1240
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",21,"ALBERTI",25,"Soja",45,"2013/14",60000,58950,198300,3364
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",77,"ARRECIFES",25,"Soja",45,"2013/14",74350,74200,266680,3594
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",42,"AYACUCHO",25,"Soja",45,"2013/14",34280,31720,84660,2669
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",49,"AZUL",25,"Soja",45,"2013/14",120600,119600,187400,1567
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",63,"BALCARCE",25,"Soja",45,"2013/14",119300,118100,208710,1767
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",70,"BARADERO",25,"Soja",45,"2013/14",57850,57750,202550,3507
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",84,"BENITO JUAREZ",25,"Soja",45,"2013/14",101700,100700,162260,1611
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",105,"BOLIVAR",25,"Soja",45,"2013/14",111200,111200,261200,2349
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",112,"BRAGADO",25,"Soja",45,"2013/14",120500,118340,420358,3552
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",119,"BRANDSEN",25,"Soja",45,"2013/14",5600,4800,11170,2327
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",126,"CAMPANA",25,"Soja",45,"2013/14",6150,6100,20305,3329
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",134,"CANUELAS",25,"Soja",45,"2013/14",21500,21500,60100,2795
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",140,"CAPITAN SARMIENTO",25,"Soja",45,"2013/14",38250,38150,139630,3660
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",147,"CARLOS CASARES",25,"Soja",45,"2013/14",91500,89300,223000,2497
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",154,"CARLOS TEJEDOR",25,"Soja",45,"2013/14",92729,89829,199505,2221
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",161,"CARMEN DE ARECO",25,"Soja",45,"2013/14",42500,41000,168700,4115
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",168,"CASTELLI",25,"Soja",45,"2013/14",11100,10820,27546,2546
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",210,"CHACABUCO",25,"Soja",45,"2013/14",149000,146000,617900,4232
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",217,"CHASCOMUS",25,"Soja",45,"2013/14",34700,34700,99530,2868
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",224,"CHIVILCOY",25,"Soja",45,"2013/14",99800,99020,365560,3692
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",175,"COLON",25,"Soja",45,"2013/14",63450,63300,244945,3870
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",189,"CORONEL DORREGO",25,"Soja",45,"2013/14",78200,69400,79560,1146
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",196,"CORONEL PRINGLES",25,"Soja",45,"2013/14",47400,38330,51262,1337
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",203,"CORONEL SUAREZ",25,"Soja",45,"2013/14",116000,114000,156400,1372
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",231,"DAIREAUX",25,"Soja",45,"2013/14",88500,88500,208500,2356
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",238,"DOLORES",25,"Soja",45,"2013/14",3500,3380,8788,2600
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",266,"EXALTACION DE LA CRUZ",25,"Soja",45,"2013/14",12400,12400,42135,3398
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",277,"FLORENTINO AMEGHINO",25,"Soja",45,"2013/14",67500,62700,175790,2804
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",280,"GENERAL ALVARADO",25,"Soja",45,"2013/14",68800,68300,107130,1569
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",287,"GENERAL ALVEAR",25,"Soja",45,"2013/14",38000,38000,83000,2184
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",294,"GENERAL ARENALES",25,"Soja",45,"2013/14",123800,122300,502240,4107
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",301,"GENERAL BELGRANO",25,"Soja",45,"2013/14",27700,18000,42570,2365
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",308,"GENERAL GUIDO",25,"Soja",45,"2013/14",3500,3500,8330,2380
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",315,"GENERAL JUAN MADARIAGA",25,"Soja",45,"2013/14",19700,19250,54975,2856
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",322,"GENERAL LA MADRID",25,"Soja",45,"2013/14",44000,43500,70450,1620
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",329,"GENERAL LAS HERAS",25,"Soja",45,"2013/14",4500,4500,13520,3004
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",336,"GENERAL LAVALLE",25,"Soja",45,"2013/14",2050,2050,5200,2537
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",343,"GENERAL PAZ",25,"Soja",45,"2013/14",3200,2950,7785,2639
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",351,"GENERAL PINTO",25,"Soja",45,"2013/14",89100,80600,256920,3188
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",357,"GENERAL PUEYRREDON",25,"Soja",45,"2013/14",28500,28250,46345,1641
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",364,"GENERAL RODRIGUEZ",25,"Soja",45,"2013/14",2500,2500,8140,3256
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",385,"GENERAL VIAMONTE",25,"Soja",45,"2013/14",92590,86090,296852,3448
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",392,"GENERAL VILLEGAS",25,"Soja",45,"2013/14",271550,258550,695030,2688
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",399,"GUAMINI",25,"Soja",45,"2013/14",88000,87880,171056,1946
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",406,"HIPOLITO YRIGOYEN",25,"Soja",45,"2013/14",57500,57500,132500,2304
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",413,"JUNIN",25,"Soja",45,"2013/14",157000,154000,587400,3814
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",448,"LAPRIDA",25,"Soja",45,"2013/14",11400,10300,12620,1225
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",455,"LAS FLORES",25,"Soja",45,"2013/14",58100,50600,129510,2559
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",462,"LEANDRO N. ALEM",25,"Soja",45,"2013/14",86500,80700,290740,3603
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",469,"LINCOLN",25,"Soja",45,"2013/14",213900,203900,628540,3083
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",476,"LOBERIA",25,"Soja",45,"2013/14",183400,181900,285400,1569
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",483,"LOBOS",25,"Soja",45,"2013/14",57200,50800,125190,2464
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",497,"LUJAN",25,"Soja",45,"2013/14",14200,13700,41970,3064
"2013-01-01 00:00:00,000",6,"BUENOS AIRES",505,"MAGDALENA",25,"Soja",45,"2013/14",5300,4500,11080,2462
